"id","name","price","categoryID","stockCount","lastSold","cost"
"OFF-BI-10002949","Prestige Round Ring Binders",6.08,2,59,"2014-12-17",2.3451
"OFF-BI-10002954","Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders",4.57,2,90,"2014-09-11",1.6863
"OFF-BI-10002976","ACCOHIDE Binder by Acco",4.13,2,50,"2014-09-26",1.7838
"OFF-BI-10002982","Avery Self-Adhesive Photo Pockets for Polaroid Photos",6.81,2,54,"2014-11-08",2.2855
"OFF-BI-10003007","Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",38.78,2,108,"2014-10-27",14.7899
"OFF-BI-10003091","GBC DocuBind TL200 Manual Binding Machine",223.98,2,151,"2014-08-18",93.2925
"OFF-BI-10003094","Self-Adhesive Ring Binder Labels",3.52,2,185,"2014-11-05",1.3568
"OFF-BI-10003166","GBC Plasticlear Binding Covers",11.48,2,197,"2014-06-23",3.7834
"OFF-BI-10003196","Accohide Poly Flexible Ring Binders",3.74,2,190,"2014-12-17",1.1671
"OFF-BI-10003274","Avery Durable Slant Ring Binders, No Labels",3.98,2,58,"2014-12-10",1.602
"OFF-BI-10003291","Wilson Jones Leather-Like Binders with DublLock Round Rings",8.73,2,120,"2014-12-21",3.3041
"OFF-BI-10003305","Avery Hanging File Binders",5.98,2,124,"2013-11-20",2.4265
"OFF-BI-10003314","Tuff Stuff Recycled Round Ring Binders",4.82,2,138,"2014-12-26",1.8232
"OFF-BI-10003350","Acco Expandable Hanging Binders",6.38,2,135,"2014-07-19",2.5926
"OFF-BI-10003355","Cardinal Holdit Business Card Pockets",4.98,2,123,"2014-08-08",1.8287
"OFF-BI-10003364","Binding Machine Supplies",29.17,2,172,"2014-12-19",11.4036
"OFF-BI-10003429","Cardinal HOLDit! Binder Insert Strips,Extra Strips",6.33,2,60,"2014-12-23",2.2001
"OFF-BI-10003460","Acco 3-Hole Punch",4.38,2,71,"2014-12-02",1.9734
"OFF-BI-10003476","Avery Metallic Poly Binders",5.73,2,87,"2014-12-11",2.353
"OFF-BI-10003527","Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind",1270.99,2,199,"2014-11-20",504.296
"OFF-BI-10003529","Avery Round Ring Poly Binders",2.84,2,146,"2013-08-14",1.1477
"OFF-BI-10003638","GBC Durable Plastic Covers",19.35,2,194,"2014-10-03",7.6433
"OFF-BI-10003650","GBC DocuBind 300 Electric Binding Machine",525.98,2,162,"2014-12-03",198.729
"OFF-BI-10003655","Durable Pressboard Binders",3.8,2,85,"2014-10-10",1.6824
"OFF-BI-10003656","Fellowes PB200 Plastic Comb Binding Machine",169.99,2,68,"2014-08-01",65.7593
"OFF-BI-10003669","3M Organizer Strips",5.4,2,63,"2014-11-15",1.9191
"OFF-BI-10003676","GBC Standard Recycled Report Covers, Clear Plastic Sheets",10.78,2,94,"2014-10-03",3.94
"OFF-BI-10003684","Wilson Jones Legal Size Ring Binders",21.99,2,113,"2014-12-31",7.4866
"OFF-BI-10003694","Avery 3 1/2"" Diskette Storage Pages, 10/Pack",10.44,2,149,"2014-05-05",3.8048
"OFF-BI-10003707","Aluminum Screw Posts",15.26,2,132,"2014-12-03",5.568
"OFF-BI-10003708","Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",7.45,2,60,"2014-12-25",2.9055
"OFF-BI-10003712","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",4.91,2,113,"2014-09-18",1.7698
"OFF-BI-10003718","GBC Therma-A-Bind 250T Electric Binding System",122.99,2,154,"2014-11-03",44.2764
"OFF-BI-10003719","Large Capacity Hanging Post Binders",24.95,2,81,"2014-10-17",9.5377
"OFF-BI-10003727","Avery Durable Slant Ring Binders With Label Holder",4.18,2,161,"2014-01-15",1.4293
"OFF-BI-10003784","Computer Printout Index Tabs",1.68,2,164,"2014-12-29",0.6048
"OFF-BI-10003876","Green Canvas Binder for 8-1/2"" x 14"" Sheets",42.8,2,91,"2014-03-09",15.0701
"OFF-BI-10003910","DXL Angle-View Binders with Locking Rings by Samsill",7.71,2,193,"2014-08-28",3.2206
"OFF-BI-10003925","Fellowes PB300 Plastic Comb Binding Machine",387.99,2,70,"2014-11-11",161.9499
"OFF-BI-10003963","Cardinal Holdit Data Disk Pockets",7.28,2,142,"2013-11-06",3.0576
"OFF-BI-10003981","Avery Durable Plastic 1"" Binders",4.54,2,126,"2014-03-22",1.7038
"OFF-BI-10003982","Wilson Jones Century Plastic Molded Ring Binders",20.77,2,176,"2014-12-10",7.62
"OFF-BI-10003984","Lock-Up Easel 'Spel-Binder'",28.53,2,117,"2014-12-01",9.8753
"OFF-BI-10004001","GBC Recycled VeloBinder Covers",17.04,2,154,"2014-09-05",6.9458
"OFF-BI-10004002","Wilson Jones International Size A4 Ring Binders",17.3,2,160,"2014-12-24",6.4491
"OFF-BI-10004022","Acco Suede Grain Vinyl Round Ring Binder",2.78,2,195,"2014-09-05",0.9845
"OFF-BI-10004040","Wilson Jones Impact Binders",5.18,2,56,"2014-12-29",2.0375
"OFF-BI-10004094","GBC Standard Plastic Binding Systems Combs",8.85,2,135,"2014-09-29",3.3902
"OFF-BI-10004099","GBC VeloBinder Strips",7.68,2,155,"2014-11-11",2.4845
"OFF-BI-10004139","Fellowes Presentation Covers for Comb Binding Machines",14.55,2,125,"2012-12-31",7.0048
"OFF-BI-10004140","Avery Non-Stick Binders",4.49,2,162,"2014-09-11",1.7137
"OFF-BI-10004141","Insertable Tab Indexes For Data Binders",3.18,2,126,"2014-09-22",1.2647
"OFF-BI-10004182","Economy Binders",2.08,2,166,"2014-12-10",0.8156
"OFF-BI-10004187","Staples",1.88,2,121,"2014-12-03",0.7694
"OFF-BI-10004209","Fellowes Twister Kit, Gray/Clear, 3/pkg",8.04,2,176,"2014-12-19",3.3557
"OFF-BI-10004224","Catalog Binders with Expanding Posts",67.28,2,196,"2014-10-15",26.3513
"OFF-BI-10004230","GBC Recycled Grain Textured Covers",34.54,2,98,"2014-11-25",12.0027
"OFF-BI-10004233","GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",15.99,2,162,"2014-12-04",6.3444
"OFF-BI-10004236","XtraLife ClearVue Slant-D Ring Binder, White, 3""",14.68,2,161,"2014-12-10",6.0941
"OFF-BI-10004308","Avery Legal 4-Ring Binder",20.98,2,126,"2014-08-13",7.0676
"OFF-BI-10004318","Ibico EB-19 Dual Function Manual Binding System",172.99,2,57,"2014-09-23",70.1738
"OFF-BI-10004330","GBC Velobind Prepunched Cover Sets, Regency Series",36.98,2,130,"2014-10-31",13.4697
"OFF-BI-10004352","Wilson Jones DublLock D-Ring Binders",6.75,2,108,"2013-11-27",3.1388
"OFF-BI-10004364","Storex Dura Pro Binders",5.94,2,123,"2014-12-05",2.6277
"OFF-BI-10004390","GBC DocuBind 200 Manual Binding Machine",420.98,2,173,"2014-09-16",137.5201
"OFF-BI-10004410","C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",6.37,2,135,"2014-03-22",2.5116
"OFF-BI-10004465","Avery Durable Slant Ring Binders",7.92,2,70,"2014-11-25",2.3802
"OFF-BI-10004492","Tuf-Vin Binders",31.58,2,113,"2014-10-06",14.3568
"OFF-BI-10004506","Wilson Jones data.warehouse D-Ring Binders with DublLock",8.23,2,90,"2014-01-24",2.8599
"OFF-BI-10004519","GBC DocuBind P100 Manual Binding Machine",165.98,2,108,"2014-11-28",67.56
"OFF-BI-10004528","Cardinal Poly Pocket Divider Pockets for Ring Binders",3.36,2,86,"2014-09-16",1.3104
"OFF-BI-10004584","GBC ProClick 150 Presentation Binding System",315.98,2,194,"2014-02-10",117.7744
"OFF-BI-10004593","Ibico Laser Imprintable Binding System Covers",52.4,2,128,"2013-12-12",19.8195
"OFF-BI-10004600","Ibico Ibimaster 300 Manual Binding System",367.99,2,55,"2014-12-12",159.1557
"OFF-BI-10004632","Ibico Hi-Tech Manual Binding System",304.99,2,86,"2014-12-31",95.9248
"OFF-BI-10004654","Avery Binding System Hidden Tab Executive Style Index Sets",5.77,2,94,"2014-06-30",3.509
"OFF-BI-10004656","Peel & Stick Add-On Corner Pockets",2.16,2,161,"2014-12-17",0.7992
"OFF-BI-10004716","Wilson Jones Hanging Recycled Pressboard Data Binders",14.84,2,200,"2013-04-11",4.9714
"OFF-BI-10004728","Wilson Jones Turn Tabs Binder Tool for Ring Binders",4.82,2,104,"2014-11-10",2.0832
"OFF-BI-10004738","Flexible Leather- Look Classic Collection Ring Binder",18.94,2,94,"2014-11-07",7.7654
"OFF-BI-10004781","GBC Wire Binding Strips",31.74,2,103,"2013-12-30",10.4062
"OFF-BI-10004817","GBC Personal VeloBind Strips",11.98,2,160,"2014-08-19",4.0688
"OFF-BI-10004826","JM Magazine Binder",16.51,2,131,"2014-10-20",6.4022
"OFF-BI-10004828","GBC Poly Designer Binding Covers",16.74,2,192,"2014-09-23",6.8541
"OFF-BI-10004876","Wilson Jones Suede Grain Vinyl Binders",2.78,2,198,"2014-09-11",1.1989
"OFF-BI-10004965","Ibico Covers for Plastic or Wire Binding Elements",11.5,2,86,"2014-12-11",5.865
"OFF-BI-10004967","Round Ring Binders",2.08,2,156,"2013-12-27",0.7325
"OFF-BI-10004970","ACCOHIDE 3-Ring Binder, Blue, 1""",4.13,2,128,"2014-09-03",1.6895
"OFF-BI-10004995","GBC DocuBind P400 Electric Binding System",1360.99,2,142,"2014-10-20",539.3553
"OFF-EN-10000056","Cameo Buff Policy Envelopes",62.23,2,70,"2013-09-12",27.6479
"OFF-EN-10000461","#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",8.74,2,156,"2014-12-15",3.9071
"OFF-EN-10000483","White Envelopes, White Envelopes with Clear Poly Window",15.25,2,161,"2014-03-05",7.6805
"OFF-EN-10000781","#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",8.74,2,177,"2012-11-09",3.6533
"OFF-EN-10000927","Jet-Pak Recycled Peel 'N' Seal Padded Mailers",35.89,2,188,"2014-09-19",14.2993
"OFF-EN-10001028","Staples",11.98,2,199,"2014-09-27",5.8303
"OFF-EN-10001099","Staples",9.78,2,144,"2013-10-04",4.5857
"OFF-EN-10001137","#10 Gummed Flap White Envelopes, 100/Box",4.13,2,88,"2014-11-01",1.9298
"OFF-EN-10001141","Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",10.98,2,138,"2014-09-17",4.5187
"OFF-EN-10001219","#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",7.64,2,122,"2014-11-13",3.3725
"OFF-EN-10001335","White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",10.94,2,68,"2014-11-03",4.6463
"OFF-EN-10001415","Staples",5.58,2,78,"2014-11-20",2.303
"OFF-EN-10001434","Strathmore #10 Envelopes, Ultimate White",52.71,2,190,"2013-11-06",26.8821
"OFF-EN-10001453","Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",60.98,2,161,"2014-12-24",30.49
"OFF-EN-10001509","Poly String Tie Envelopes",2.04,2,123,"2014-09-08",1.0066
"OFF-EN-10001532","Brown Kraft Recycled Envelopes",16.98,2,158,"2014-04-05",7.9466
"OFF-EN-10001535","Grip Seal Envelopes",4.42,2,54,"2013-05-11",1.6354
"OFF-EN-10001539","Staples",7.78,2,110,"2014-09-30",3.9319
"OFF-EN-10001749","Jiffy Padded Mailers with Self-Seal Closure",18.63,2,142,"2011-08-29",6.5205
"OFF-EN-10001990","Staples",5.68,2,169,"2014-04-02",3.0104
"OFF-EN-10002230","Airmail Envelopes",83.93,2,188,"2014-01-22",34.588
"OFF-EN-10002312","#10 Self-Seal White Envelopes",11.09,2,146,"2014-09-12",5.4785
"OFF-EN-10002500","Globe Weis Peel & Seel First Class Envelopes",12.78,2,179,"2014-10-23",6.8245
"OFF-EN-10002504","Tyvek Top-Opening Peel & Seel Envelopes, Plain White",27.18,2,150,"2014-05-10",11.6874
"OFF-EN-10002592","Peel & Seel Recycled Catalog Envelopes, Brown",11.58,2,70,"2014-11-19",4.8091
"OFF-EN-10002600","Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",2.95,2,112,"2014-05-06",1.3047
"OFF-EN-10002621","Staples",9.78,2,178,"2014-12-23",4.0207
"OFF-EN-10002831","Tyvek Top-Opening Peel & Seel Envelopes, Gray",35.94,2,102,"2014-10-27",19.767
"OFF-EN-10002973","Ampad #10 Peel & Seel Holiday Envelopes",4.48,2,164,"2014-10-20",2.3296
"OFF-EN-10002986","#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",15.74,2,115,"2014-05-01",6.9135
"OFF-EN-10003001","Ames Color-File Green Diamond Border X-ray Mailers",83.98,2,158,"2014-11-25",37.791
"OFF-EN-10003040","Quality Park Security Envelopes",26.17,2,97,"2014-12-02",10.4442
"OFF-EN-10003055","Blue String-Tie & Button Interoffice Envelopes, 10 x 13",39.98,2,58,"2014-11-29",18.4998
"OFF-EN-10003068","#6 3/4 Gummed Flap White Envelopes",9.9,2,196,"2014-10-28",3.564
"OFF-EN-10003072","Peel & Seel Envelopes",3.88,2,66,"2014-03-19",1.7072
"OFF-EN-10003134","Staples",11.68,2,190,"2014-08-18",4.7499
"OFF-EN-10003160","Pastel Pink Envelopes",7.28,2,118,"2014-12-12",3.7856
"OFF-EN-10003286","Staples",8.28,2,167,"2014-03-03",4.2748
"OFF-EN-10003296","Tyvek Side-Opening Peel & Seel Expanding Envelopes",90.48,2,166,"2014-05-14",49.764
"OFF-EN-10003448","Peel & Seel Recycled Catalog Envelopes, Brown",11.58,2,141,"2014-11-25",4.3489
"OFF-EN-10003567","Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",21.98,2,76,"2013-09-03",9.891
"OFF-EN-10003798","Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",17.07,2,183,"2013-11-20",6.3159
"OFF-EN-10003845","Colored Envelopes",3.69,2,142,"2014-11-03",1.5867
"OFF-EN-10003862","Laser & Ink Jet Business Envelopes",10.67,2,68,"2014-03-06",5.1643
"OFF-EN-10004007","Park Ridge Embossed Executive Business Envelopes",15.57,2,85,"2011-11-30",8.2521
"OFF-EN-10004030","Convenience Packs of Business Envelopes",3.62,2,197,"2014-12-11",1.629
"OFF-EN-10004147","Wausau Papers Astrobrights Colored Envelopes",5.98,2,60,"2014-09-24",2.7309
"OFF-EN-10004206","Multimedia Mailers",162.93,2,115,"2014-03-31",87.9822
"OFF-EN-10004386","Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",23.99,2,88,"2014-12-10",10.0758
"OFF-EN-10004459","Security-Tint Envelopes",7.64,2,104,"2014-11-15",3.4712
"OFF-EN-10004483","#10 White Business Envelopes,4 1/8 x 9 1/2",15.67,2,72,"2014-06-23",7.9917
"OFF-EN-10004773","Staples",30.98,2,65,"2013-12-24",14.1475
"OFF-EN-10004846","Letter or Legal Size Expandable Poly String Tie Envelopes",2.66,2,123,"2014-11-03",1.064
"OFF-EN-10004955","Fashion Color Clasp Envelopes",5.41,2,75,"2014-05-15",2.586
"OFF-FA-10000053","Revere Boxed Rubber Bands by Revere",1.89,2,104,"2014-01-25",1.6645
"OFF-FA-10000089","Acco Glide Clips",3.92,2,62,"2014-12-30",1.9992
"OFF-FA-10000134","Advantus Push Pins, Aluminum Head",5.81,2,69,"2014-12-02",4.0089
"OFF-FA-10000254","Sterling Rubber Bands by Alliance",4.71,2,112,"2011-10-03",4.1071
"OFF-FA-10000304","Advantus Push Pins",2.18,2,127,"2014-09-21",1.1699
"OFF-FA-10000490","OIC Binder Clips, Mini, 1/4"" Capacity, Black",1.24,2,82,"2014-07-15",0.6267
"OFF-FA-10000585","OIC Bulk Pack Metal Binder Clips",3.49,2,196,"2014-12-29",1.5496
"OFF-FA-10000611","Binder Clips by OIC",1.48,2,59,"2014-12-08",0.6556
"OFF-FA-10000621","OIC Colored Binder Clips, Assorted Sizes",3.58,2,163,"2014-10-13",1.5003
"OFF-FA-10000624","OIC Binder Clips",3.58,2,114,"2014-11-20",1.6242
"OFF-FA-10000735","Staples",2.92,2,117,"2014-10-25",1.5568
"OFF-FA-10000840","OIC Thumb-Tacks",1.14,2,136,"2014-05-24",0.492
"OFF-FA-10000936","Acco Hot Clips Clips to Go",3.29,2,124,"2014-09-12",1.512
"OFF-FA-10000992","Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",3.55,2,116,"2014-09-12",1.8217
"OFF-FA-10001135","Brites Rubber Bands, 1 1/2 oz. Box",1.98,2,120,"2014-07-08",1.8499
"OFF-FA-10001229","Staples",3.93,2,154,"2014-02-21",1.6331
"OFF-FA-10001332","Acco Banker's Clasps, 5 3/4""-Long",2.88,2,53,"2014-12-15",1.4035
"OFF-FA-10001561","Stockwell Push Pins",2.18,2,72,"2014-12-12",1.358
"OFF-FA-10001754","Stockwell Gold Paper Clips",1.84,2,179,"2013-12-17",0.7618
"OFF-FA-10001843","Staples",2.47,2,88,"2014-09-05",1.1654
"OFF-FA-10001883","Alliance Super-Size Bands, Assorted Sizes",7.78,2,109,"2013-10-08",7.3334
"OFF-FA-10002280","Advantus Plastic Paper Clips",5.0,2,123,"2014-09-30",2.4298
"OFF-FA-10002676","Colored Push Pins",1.81,2,107,"2014-04-25",1.0426
"OFF-FA-10002701","Alliance Rubber Bands",1.68,2,50,"2014-02-24",1.6128
"OFF-FA-10002763","Advantus Map Pennant Flags and Round Head Tacks",3.95,2,79,"2014-03-06",2.3321
"OFF-FA-10002780","Staples",2.98,2,164,"2014-10-06",1.2355
"OFF-FA-10002815","Staples",4.44,2,139,"2012-12-26",1.916
"OFF-FA-10002975","Staples",3.78,2,180,"2014-12-26",1.5876
"OFF-FA-10002983","Advantus SlideClip Paper Clips",3.41,2,73,"2013-11-21",1.5186
"OFF-FA-10002988","Ideal Clamps",2.01,2,106,"2014-12-30",0.8399
"OFF-FA-10003021","Staples",1.88,2,95,"2014-03-27",0.9759
"OFF-FA-10003059","Assorted Color Push Pins",1.81,2,153,"2014-12-26",1.0748
"OFF-FA-10003112","Staples",7.89,2,184,"2014-10-08",3.364
"OFF-FA-10003467","Alliance Big Bands Rubber Bands, 12/Pack",1.98,2,146,"2013-12-07",1.98
"OFF-FA-10003472","Bagged Rubber Bands",1.26,2,56,"2014-12-31",1.1808
"OFF-FA-10003485","Staples",2.62,2,195,"2012-03-20",1.1004
"OFF-FA-10003495","Staples",6.08,2,197,"2014-11-13",2.5675
"OFF-FA-10004076","Translucent Push Pins by OIC",1.98,2,89,"2014-04-14",0.9728
"OFF-FA-10004248","Advantus T-Pin Paper Clips",4.51,2,71,"2014-11-25",2.3452
"OFF-FA-10004395","Plymouth Boxed Rubber Bands by Plymouth",4.71,2,123,"2014-06-26",4.1396
"OFF-FA-10004838","Super Bands, 12/Pack",1.86,2,89,"2014-11-03",1.6554
"OFF-FA-10004854","Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",11.48,2,100,"2014-11-12",5.071
"OFF-FA-10004968","Rubber Band Ball",3.74,2,175,"2014-02-20",3.5904
"OFF-LA-10000081","Avery 496",3.75,2,100,"2014-04-24",1.8214
"OFF-LA-10000121","Avery 48",6.3,2,94,"2014-09-15",3.2004
"OFF-LA-10000134","Avery 511",3.08,2,94,"2014-10-27",1.4045
"OFF-LA-10000240","Self-Adhesive Address Labels for Typewriters by Universal",7.31,2,65,"2014-05-14",3.3658
"OFF-LA-10000248","Avery 52",3.69,2,159,"2014-12-06",1.8936
"OFF-LA-10000262","Avery 494",2.61,2,127,"2014-04-02",1.2823
"OFF-LA-10000305","Avery 495",6.3,2,90,"2014-08-16",3.213
"OFF-LA-10000407","Avery White Multi-Purpose Labels",4.98,2,65,"2013-12-19",2.5298
"OFF-LA-10000414","Avery 503",10.35,2,133,"2014-11-07",5.382
"OFF-LA-10000443","Avery 501",3.69,2,152,"2014-09-10",1.419
"OFF-LA-10000452","Avery 488",3.15,2,139,"2013-08-16",1.5194
"OFF-LA-10000476","Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",4.13,2,148,"2014-03-28",2.2302
"OFF-LA-10000634","Avery 509",2.61,2,56,"2014-07-16",1.313
"OFF-LA-10000973","Avery 502",3.15,2,200,"2014-05-15",1.134
"OFF-LA-10001045","Permanent Self-Adhesive File Folder Labels for Typewriters by Universal",2.61,2,84,"2014-11-12",1.2934
"OFF-LA-10001074","Round Specialty Laser Printer Labels",12.53,2,164,"2014-11-29",5.253
"OFF-LA-10001158","Avery Address/Shipping Labels for Typewriters, 4"" x 2""",10.35,2,102,"2014-09-26",5.0271
"OFF-LA-10001175","Avery 514",2.88,2,107,"2014-09-18",1.4146
"OFF-LA-10001297","Avery 473",10.35,2,160,"2014-12-29",5.382
"OFF-LA-10001317","Avery 520",3.15,2,111,"2014-12-04",1.6044
"OFF-LA-10001404","Avery 517",3.69,2,197,"2014-12-23",1.7286
"OFF-LA-10001474","Avery 477",30.53,2,165,"2013-12-10",15.0208
"OFF-LA-10001569","Avery 499",4.98,2,64,"2014-09-30",2.231
"OFF-LA-10001613","Avery File Folder Labels",2.88,2,195,"2014-11-24",1.2279
"OFF-LA-10001641","Avery 518",3.15,2,152,"2014-10-20",1.5516
"OFF-LA-10001771","Avery 513",4.98,2,105,"2014-11-04",2.1097
"OFF-LA-10001934","Avery 516",7.31,2,146,"2013-06-24",3.8743
"OFF-LA-10001982","Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set",3.75,2,122,"2014-10-31",1.8
"OFF-LA-10002034","Avery 478",4.91,2,61,"2014-10-21",2.5041
"OFF-LA-10002043","Avery 489",10.35,2,55,"2014-10-14",5.0715
"OFF-LA-10002195","Avery 481",3.08,2,185,"2014-11-05",1.5687
"OFF-LA-10002271","Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set",3.08,2,117,"2014-05-13",1.54
"OFF-LA-10002312","Avery 490",14.8,2,148,"2014-06-16",6.4892
"OFF-LA-10002368","Avery 479",2.61,2,139,"2013-12-28",1.2304
"OFF-LA-10002381","Avery 497",3.08,2,197,"2014-03-05",1.54
"OFF-LA-10002473","Avery 484",2.88,2,186,"2013-08-28",1.008
"OFF-LA-10002475","Avery 519",7.31,2,122,"2014-10-29",3.4195
"OFF-LA-10002762","Avery 485",12.53,2,144,"2014-07-09",6.6409
"OFF-LA-10002787","Avery 480",3.75,2,188,"2014-07-31",1.925
"OFF-LA-10002945","Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",6.3,2,91,"2013-12-24",2.6026
"OFF-LA-10003077","Avery 500",7.31,2,191,"2014-10-31",3.8743
"OFF-LA-10003121","Avery 506",4.13,2,83,"2014-03-20",2.0358
"OFF-LA-10003148","Avery 51",6.3,2,102,"2013-09-24",3.15
"OFF-LA-10003190","Avery 474",2.88,2,98,"2014-05-01",1.2538
"OFF-LA-10003223","Avery 508",4.91,2,158,"2014-06-21",2.256
"OFF-LA-10003388","Avery 5",2.88,2,102,"2014-05-01",1.4688
"OFF-LA-10003498","Avery 475",14.8,2,72,"2014-12-17",7.4
"OFF-LA-10003510","Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",30.53,2,172,"2014-12-09",15.0094
"OFF-LA-10003537","Avery 515",12.53,2,121,"2014-03-06",6.6409
"OFF-LA-10003663","Avery 498",2.89,2,96,"2014-07-26",1.3894
"OFF-LA-10003714","Avery 510",3.75,2,151,"2014-10-21",1.4357
"OFF-LA-10003720","Avery 487",3.69,2,142,"2014-11-19",1.7195
"OFF-LA-10003766","Self-Adhesive Removable Labels",3.15,2,52,"2014-12-09",1.638
"OFF-LA-10003923","Alphabetical Labels for Top Tab Filing",14.8,2,60,"2014-11-05",6.76
"OFF-LA-10003930","Dot Matrix Printer Tape Reel Labels, White, 5000/Box",98.31,2,154,"2014-09-25",45.3318
"OFF-LA-10004008","Avery 507",2.88,2,147,"2012-12-18",1.1866
"OFF-LA-10004055","Color-Coded Legal Exhibit Labels",4.91,2,169,"2014-04-30",2.5041
"OFF-LA-10004093","Avery 486",7.31,2,91,"2014-08-14",3.6306
"OFF-LA-10004178","Avery 491",4.13,2,180,"2014-07-26",1.9549
"OFF-LA-10004272","Avery 482",2.89,2,195,"2014-07-12",1.5317
"OFF-LA-10004345","Avery 493",4.91,2,132,"2014-02-19",2.0207
"OFF-LA-10004409","Avery 492",2.88,2,163,"2014-12-10",1.3939
"OFF-LA-10004425","Staples",2.89,2,193,"2013-02-19",1.2675
"OFF-LA-10004484","Avery 476",4.13,2,94,"2014-11-04",1.8909
"OFF-LA-10004544","Avery 505",14.8,2,60,"2014-09-03",6.216
"OFF-LA-10004545","Avery 50",12.53,2,184,"2014-05-12",6.0395
"OFF-LA-10004559","Avery 49",2.88,2,61,"2014-12-14",1.392
"OFF-LA-10004677","Self-Adhesive Address Labels for Typewriters with Dispenser Box",3.69,2,142,"2014-10-01",1.3653
"OFF-LA-10004689","Avery 512",2.89,2,121,"2014-06-27",1.3294
"OFF-LA-10004853","Avery 483",4.98,2,169,"2014-12-02",2.2279
"OFF-PA-10000007","Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",3.6,2,187,"2014-12-06",1.7904
"OFF-PA-10000019","Xerox 1931",6.48,2,112,"2014-12-23",2.8512
"OFF-PA-10000029","Xerox 224",6.48,2,151,"2013-09-15",2.6987
"OFF-PA-10000048","Xerox 20",6.48,2,101,"2012-12-06",3.3696
"OFF-PA-10000061","Xerox 205",6.48,2,160,"2014-09-09",3.1968
"OFF-PA-10000062","Green Bar Computer Printout Paper",54.96,2,115,"2014-10-17",24.4087
"OFF-PA-10000069","TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",9.49,2,163,"2014-10-10",3.7449
"OFF-PA-10000100","Xerox 1945",40.99,2,139,"2014-09-01",18.2815
"OFF-PA-10000130","Xerox 199",4.28,2,157,"2014-08-26",1.7976
"OFF-PA-10000141","Ampad Evidence Wirebond Steno Books, 6"" x 9""",2.18,2,53,"2014-08-24",0.981
"OFF-PA-10000143","Astroparche Fine Business Paper",5.28,2,186,"2014-11-07",2.5126
"OFF-PA-10000157","Xerox 191",19.98,2,190,"2014-11-07",10.3435
"OFF-PA-10000167","Xerox 1925",30.98,2,136,"2014-06-19",14.0098
"OFF-PA-10000174","Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",10.28,2,175,"2014-07-04",3.9864
"OFF-PA-10000176","Xerox 1887",18.97,2,199,"2014-12-23",8.3468
"OFF-PA-10000210","Xerox Blank Computer Paper",19.98,2,87,"2013-06-07",10.5894
"OFF-PA-10000213","Xerox 198",4.98,2,136,"2012-05-07",2.4402
"OFF-PA-10000223","Xerox 2000",6.48,2,199,"2014-08-13",2.9993
"OFF-PA-10000232","Xerox 1975",6.48,2,94,"2014-12-14",2.7864
"OFF-PA-10000241","IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",30.98,2,61,"2014-12-05",15.1802
"OFF-PA-10000246","Riverleaf Stik-Withit Designer Note Cubes",10.06,2,126,"2014-07-19",4.6813
"OFF-PA-10000249","Staples",12.28,2,115,"2014-10-20",5.9305
"OFF-PA-10000289","Xerox 213",6.48,2,156,"2014-12-19",3.1392
"OFF-PA-10000295","Xerox 229",6.48,2,174,"2013-11-05",2.7475
"OFF-PA-10000300","Xerox 1936",19.98,2,53,"2014-10-29",8.4582
"OFF-PA-10000304","Xerox 1995",6.48,2,59,"2014-12-08",2.6156
"OFF-PA-10000308","Xerox 1901",5.28,2,158,"2014-11-20",2.0592
"OFF-PA-10000312","Xerox 1955",22.84,2,66,"2014-06-16",8.6792
