orderID,shipmentModeID,shippingDate,country,city,state,postalCode,region
US-2011-155544,3,25/3/2011,United States,Knoxville,Tennessee,37918,South
US-2012-115238,3,4/5/2012,United States,Lawrence,Massachusetts,1841,East
CA-2014-132199,3,9/5/2014,United States,Philadelphia,Pennsylvania,19134,East
CA-2013-163174,3,31/8/2013,United States,Athens,Georgia,30605,South
CA-2011-110555,3,18/4/2011,United States,Great Falls,Montana,59405,West
CA-2014-147207,2,5/1/2014,United States,El Paso,Texas,79907,Central
CA-2014-137631,3,3/5/2014,United States,Kissimmee,Florida,34741,South
CA-2014-157273,1,3/2/2014,United States,Seattle,Washington,98105,West
CA-2011-109918,2,12/9/2011,United States,Santa Clara,California,95051,West
CA-2013-118745,3,17/6/2013,United States,Los Angeles,California,90049,West
CA-2013-163972,3,22/10/2013,United States,Fresno,California,93727,West
CA-2011-165393,1,30/12/2011,United States,Fort Worth,Texas,76106,Central
CA-2013-113726,3,2/12/2013,United States,Seattle,Washington,98105,West
CA-2013-152940,1,14/11/2013,United States,San Francisco,California,94110,West
CA-2012-158701,3,10/1/2012,United States,San Francisco,California,94110,West
CA-2014-156272,3,28/3/2014,United States,Pompano Beach,Florida,33068,South
CA-2012-162964,3,18/11/2012,United States,Houston,Texas,77095,Central
CA-2011-103527,2,14/9/2011,United States,Chicago,Illinois,60653,Central
CA-2013-134544,2,20/3/2013,United States,San Francisco,California,94109,West
CA-2013-163048,3,15/2/2013,United States,Houston,Texas,77036,Central
CA-2013-145135,1,29/11/2013,United States,Shelton,Connecticut,6484,East
CA-2014-137582,3,9/9/2014,United States,Oakland,California,94601,West
CA-2012-149601,3,3/6/2012,United States,Manchester,Connecticut,6040,East
CA-2011-139423,3,5/11/2011,United States,Orange,New Jersey,7050,East
CA-2013-102596,1,31/12/2013,United States,Akron,Ohio,44312,East
CA-2014-153227,1,7/12/2014,United States,Los Angeles,California,90032,West
CA-2014-110625,3,31/12/2014,United States,Danbury,Connecticut,6810,East
CA-2013-142594,2,7/12/2013,United States,Franklin,Massachusetts,2038,East
CA-2011-152254,4,30/6/2011,United States,Wilmington,North Carolina,28403,South
US-2011-120236,1,4/9/2011,United States,Houston,Texas,77095,Central
CA-2014-120061,2,8/11/2014,United States,Springfield,Ohio,45503,East
CA-2012-133837,3,18/4/2012,United States,Glendale,Arizona,85301,West
CA-2012-110814,2,9/12/2012,United States,New York City,New York,10009,East
CA-2013-154067,3,7/2/2013,United States,Los Angeles,California,90036,West
CA-2014-140480,3,13/7/2014,United States,Newark,Delaware,19711,East
CA-2012-134082,3,17/12/2012,United States,San Bernardino,California,92404,West
CA-2013-130820,4,16/11/2013,United States,Burlington,North Carolina,27217,South
CA-2013-159765,2,13/5/2013,United States,Salem,Virginia,24153,South
CA-2014-132290,3,15/3/2014,United States,Dallas,Texas,75217,Central
CA-2013-147109,3,22/12/2013,United States,Arlington,Texas,76017,Central
CA-2014-107265,3,13/4/2014,United States,Marion,Iowa,52302,Central
CA-2014-118199,1,12/5/2014,United States,Seattle,Washington,98105,West
CA-2014-150091,3,17/10/2014,United States,Lakewood,New Jersey,8701,East
CA-2013-137652,1,31/8/2013,United States,Cincinnati,Ohio,45231,East
CA-2012-128356,3,7/10/2012,United States,Thornton,Colorado,80229,West
CA-2014-167017,1,26/11/2014,United States,Roseville,Michigan,48066,Central
US-2014-132220,3,17/11/2014,United States,Tempe,Arizona,85281,West
CA-2013-118129,2,22/12/2013,United States,Reading,Pennsylvania,19601,East
US-2011-113124,3,5/4/2011,United States,Apple Valley,Minnesota,55124,Central
CA-2014-155621,3,14/11/2014,United States,Baltimore,Maryland,21215,East
US-2011-127635,2,18/9/2011,United States,Corpus Christi,Texas,78415,Central
CA-2012-151470,3,26/9/2012,United States,Las Vegas,Nevada,89115,West
CA-2012-112823,3,16/12/2012,United States,Cleveland,Ohio,44105,East
CA-2011-108861,3,1/6/2011,United States,Seattle,Washington,98105,West
CA-2014-114370,2,18/3/2014,United States,Chicago,Illinois,60623,Central
CA-2013-158302,2,13/12/2013,United States,Columbus,Ohio,43229,East
CA-2014-145779,3,11/5/2014,United States,Tucson,Arizona,85705,West
US-2013-155173,3,11/3/2013,United States,Philadelphia,Pennsylvania,19120,East
CA-2014-125451,1,25/10/2014,United States,Cranston,Rhode Island,2920,East
CA-2011-131387,1,30/4/2011,United States,San Francisco,California,94122,West
CA-2013-125087,3,24/4/2013,United States,Houston,Texas,77070,Central
CA-2013-154081,3,30/5/2013,United States,Los Angeles,California,90049,West
US-2014-118556,2,3/6/2014,United States,Chicago,Illinois,60653,Central
CA-2011-126200,3,29/8/2011,United States,Houston,Texas,77070,Central
CA-2011-146500,3,4/9/2011,United States,Bristol,Connecticut,6010,East
CA-2012-169537,2,7/9/2012,United States,Holland,Michigan,49423,Central
CA-2011-100881,3,1/4/2011,United States,Albuquerque,New Mexico,87105,West
CA-2012-144043,3,15/5/2012,United States,Louisville,Colorado,80027,West
CA-2012-116512,3,14/4/2012,United States,New York City,New York,10024,East
CA-2012-101000,3,14/4/2012,United States,Norwich,Connecticut,6360,East
CA-2013-168557,3,24/9/2013,United States,San Francisco,California,94122,West
US-2013-164196,3,18/11/2013,United States,Noblesville,Indiana,46060,Central
US-2014-132031,3,28/4/2014,United States,Clarksville,Tennessee,37042,South
CA-2012-169733,2,26/10/2012,United States,Hollywood,Florida,33021,South
CA-2014-169404,3,15/4/2014,United States,York,Pennsylvania,17403,East
CA-2014-134880,3,2/11/2014,United States,Mesa,Arizona,85204,West
CA-2012-145758,4,30/10/2012,United States,New York City,New York,10024,East
CA-2014-158736,3,25/12/2014,United States,San Francisco,California,94110,West
US-2013-119270,3,17/3/2013,United States,Los Angeles,California,90036,West
CA-2011-109890,3,27/7/2011,United States,Omaha,Nebraska,68104,Central
CA-2013-138583,3,29/5/2013,United States,Philadelphia,Pennsylvania,19120,East
US-2014-118535,3,16/2/2014,United States,New York City,New York,10024,East
CA-2013-126284,3,25/9/2013,United States,Grand Rapids,Michigan,49505,Central
CA-2014-142391,4,25/9/2014,United States,Seattle,Washington,98115,West
CA-2014-124716,3,1/4/2014,United States,Fresno,California,93727,West
CA-2013-158841,2,4/2/2013,United States,Arlington,Virginia,22204,South
CA-2014-106824,3,12/7/2014,United States,Los Angeles,California,90049,West
CA-2012-109190,3,28/10/2012,United States,Lubbock,Texas,79424,Central
CA-2013-143154,3,9/12/2013,United States,Longmont,Colorado,80501,West
CA-2011-169061,2,8/3/2011,United States,Yonkers,New York,10701,East
CA-2012-102316,2,3/3/2012,United States,Los Angeles,California,90045,West
CA-2011-164903,3,25/2/2011,United States,Los Angeles,California,90049,West
CA-2013-109400,3,7/5/2013,United States,Amarillo,Texas,79109,Central
CA-2013-130400,3,13/3/2013,United States,Dallas,Texas,75217,Central
CA-2012-135853,1,14/12/2012,United States,Detroit,Michigan,48205,Central
CA-2013-103359,3,27/12/2013,United States,New York City,New York,10035,East
CA-2013-144645,3,8/2/2013,United States,Houston,Texas,77041,Central
CA-2014-141614,3,10/6/2014,United States,Orlando,Florida,32839,South
CA-2012-122168,3,26/8/2012,United States,Florence,Kentucky,41042,South
CA-2013-132899,3,12/4/2013,United States,New York City,New York,10009,East
CA-2014-149720,2,8/6/2014,United States,Frisco,Texas,75034,Central
CA-2014-118003,3,11/12/2014,United States,Paterson,New Jersey,7501,East
CA-2013-141887,3,15/1/2013,United States,Columbus,Ohio,43229,East
US-2013-160206,3,8/4/2013,United States,Milwaukee,Wisconsin,53209,Central
CA-2014-133074,3,26/9/2014,United States,San Francisco,California,94109,West
CA-2014-161172,4,17/3/2014,United States,Columbus,Ohio,43229,East
CA-2014-137624,3,18/11/2014,United States,Los Angeles,California,90008,West
CA-2013-156748,3,7/12/2013,United States,Detroit,Michigan,48227,Central
CA-2012-169677,2,15/1/2012,United States,Columbus,Georgia,31907,South
US-2011-163146,3,20/5/2011,United States,San Francisco,California,94122,West
CA-2012-157343,3,11/6/2012,United States,Philadelphia,Pennsylvania,19143,East
CA-2014-147354,3,14/3/2014,United States,Los Angeles,California,90008,West
CA-2012-157287,1,23/12/2012,United States,Philadelphia,Pennsylvania,19140,East
CA-2011-137575,3,11/8/2011,United States,New York City,New York,10035,East
CA-2013-119074,3,1/4/2013,United States,Columbus,Georgia,31907,South
CA-2012-149566,3,10/12/2012,United States,Los Angeles,California,90049,West
CA-2012-126186,1,12/9/2012,United States,Aurora,Colorado,80013,West
CA-2012-121132,3,24/7/2012,United States,Houston,Texas,77041,Central
CA-2011-140473,3,3/6/2011,United States,Chicago,Illinois,60623,Central
US-2014-102904,3,21/11/2014,United States,Decatur,Alabama,35601,South
CA-2013-102092,1,12/12/2013,United States,Springfield,Virginia,22153,South
CA-2012-117884,4,22/3/2012,United States,Plantation,Florida,33317,South
CA-2013-132829,2,27/12/2013,United States,Houston,Texas,77041,Central
CA-2013-123540,2,7/4/2013,United States,Milwaukee,Wisconsin,53209,Central
US-2014-108315,3,5/5/2014,United States,Sanford,Florida,32771,South
CA-2013-134110,1,19/11/2013,United States,The Colony,Texas,75056,Central
US-2013-136581,1,13/11/2013,United States,Troy,Ohio,45373,East
CA-2013-162390,3,13/12/2013,United States,Hempstead,New York,11550,East
CA-2013-162222,4,4/4/2013,United States,Dallas,Texas,75081,Central
CA-2011-121629,3,2/12/2011,United States,Houston,Texas,77041,Central
CA-2012-164623,1,22/10/2012,United States,New York City,New York,10035,East
CA-2011-159849,4,19/9/2011,United States,San Francisco,California,94110,West
CA-2014-101273,2,31/8/2014,United States,Port Saint Lucie,Florida,34952,South
CA-2014-106747,1,5/7/2014,United States,Concord,New Hampshire,3301,East
CA-2014-146164,3,27/12/2014,United States,Rochester,Minnesota,55901,Central
CA-2013-111605,3,3/1/2014,United States,Louisville,Kentucky,40214,South
CA-2011-130673,2,22/5/2011,United States,San Marcos,Texas,78666,Central
CA-2011-104808,2,9/2/2011,United States,Escondido,California,92025,West
US-2014-132927,3,16/12/2014,United States,Philadelphia,Pennsylvania,19134,East
CA-2014-162012,3,19/7/2014,United States,Los Angeles,California,90049,West
CA-2012-138492,3,22/5/2012,United States,Philadelphia,Pennsylvania,19140,East
CA-2014-145338,1,2/2/2014,United States,Philadelphia,Pennsylvania,19120,East
CA-2014-126676,1,2/10/2014,United States,Hempstead,New York,11550,East
CA-2014-101700,1,27/4/2014,United States,Greeley,Colorado,80634,West
CA-2014-159667,3,14/11/2014,United States,Jacksonville,Florida,32216,South
CA-2011-111934,1,7/5/2011,United States,Arlington,Virginia,22204,South
US-2013-117387,3,1/11/2013,United States,San Francisco,California,94122,West
CA-2011-141110,3,1/12/2011,United States,Fresno,California,93727,West
US-2011-133949,4,31/12/2011,United States,Reno,Nevada,89502,West
US-2013-116365,3,8/1/2013,United States,San Antonio,Texas,78207,Central
CA-2014-162936,3,23/8/2014,United States,New Bedford,Massachusetts,2740,East
CA-2011-151946,3,9/6/2011,United States,New York City,New York,10035,East
CA-2014-123624,2,18/11/2014,United States,Oxnard,California,93030,West
CA-2013-146437,2,1/2/2013,United States,Los Angeles,California,90036,West
CA-2013-138233,3,15/11/2013,United States,Oakland,California,94601,West
CA-2013-165918,3,15/9/2013,United States,Edmonds,Washington,98026,West
CA-2014-117513,3,9/3/2014,United States,Los Angeles,California,90004,West
CA-2014-132437,2,14/9/2014,United States,New York City,New York,10024,East
US-2014-119319,2,10/11/2014,United States,Dallas,Texas,75217,Central
CA-2014-104318,3,19/5/2014,United States,Franklin,Tennessee,37064,South
US-2013-114230,3,2/12/2013,United States,Phoenix,Arizona,85023,West
CA-2012-136147,3,18/11/2012,United States,Miami,Florida,33178,South
CA-2012-156118,3,12/12/2012,United States,Colorado Springs,Colorado,80906,West
CA-2012-164084,3,12/9/2012,United States,New York City,New York,10011,East
CA-2013-107783,1,30/7/2013,United States,Bethlehem,Pennsylvania,18018,East
CA-2014-159793,3,30/8/2014,United States,Philadelphia,Pennsylvania,19140,East
CA-2011-160094,1,2/5/2011,United States,Louisville,Kentucky,40214,South
CA-2014-151281,3,3/5/2014,United States,Seattle,Washington,98105,West
CA-2014-118346,1,25/7/2014,United States,Kenosha,Wisconsin,53142,Central
CA-2011-129819,2,15/12/2011,United States,Henderson,Kentucky,42420,South
US-2014-148551,3,17/1/2014,United States,Dallas,Texas,75217,Central
CA-2014-147767,4,3/12/2014,United States,Peoria,Arizona,85345,West
CA-2012-108259,3,15/11/2012,United States,Jacksonville,North Carolina,28540,South
CA-2013-113341,3,30/11/2013,United States,Los Angeles,California,90032,West
US-2012-131842,1,8/12/2012,United States,Nashville,Tennessee,37211,South
CA-2013-164574,3,4/8/2013,United States,Charlotte,North Carolina,28205,South
CA-2011-142769,4,13/9/2011,United States,Seattle,Washington,98103,West
CA-2013-168361,3,26/6/2013,United States,Chicago,Illinois,60623,Central
CA-2013-153185,3,9/9/2013,United States,Cincinnati,Ohio,45231,East
CA-2014-124765,3,1/12/2014,United States,Fort Lauderdale,Florida,33311,South
CA-2012-131856,3,17/5/2012,United States,Houston,Texas,77041,Central
CA-2014-126634,2,2/4/2014,United States,Lakewood,California,90712,West
CA-2013-118500,1,19/11/2013,United States,San Francisco,California,94122,West
CA-2013-163951,1,3/1/2014,United States,Philadelphia,Pennsylvania,19140,East
CA-2013-149916,2,25/12/2013,United States,Seattle,Washington,98115,West
CA-2012-158918,2,25/12/2012,United States,Los Angeles,California,90036,West
US-2011-159611,2,1/1/2012,United States,Cleveland,Ohio,44105,East
CA-2014-163265,3,22/2/2014,United States,Decatur,Illinois,62521,Central
CA-2014-141705,1,27/10/2014,United States,Mansfield,Texas,76063,Central
CA-2013-112739,2,8/9/2013,United States,Houston,Texas,77070,Central
CA-2013-143805,2,4/12/2013,United States,Richmond,Virginia,23223,South
CA-2011-133634,3,10/11/2011,United States,Arlington,Virginia,22204,South
CA-2014-101665,3,2/12/2014,United States,San Francisco,California,94122,West
CA-2013-155446,3,24/12/2013,United States,San Diego,California,92024,West
CA-2014-137323,2,19/11/2014,United States,Watertown,New York,13601,East
CA-2013-144015,4,27/6/2013,United States,Los Angeles,California,90036,West
CA-2011-101427,3,30/12/2011,United States,Philadelphia,Pennsylvania,19140,East
CA-2013-136770,3,19/8/2013,United States,Akron,Ohio,44312,East
CA-2013-118311,3,29/10/2013,United States,San Francisco,California,94110,West
US-2011-112795,2,28/8/2011,United States,Grand Rapids,Michigan,49505,Central
CA-2014-127096,2,18/9/2014,United States,San Francisco,California,94109,West
CA-2014-119284,3,21/6/2014,United States,Nashville,Tennessee,37211,South
CA-2012-133494,3,5/3/2012,United States,Philadelphia,Pennsylvania,19120,East
CA-2013-111318,1,27/7/2013,United States,Houston,Texas,77041,Central
US-2011-132745,3,5/10/2011,United States,Reno,Nevada,89502,West
CA-2011-146815,3,13/9/2011,United States,New York City,New York,10009,East
CA-2011-119144,1,18/11/2011,United States,Los Angeles,California,90008,West
CA-2011-105648,3,7/3/2011,United States,San Diego,California,92037,West
US-2012-145422,3,7/12/2012,United States,San Francisco,California,94110,West
CA-2014-136623,3,17/7/2014,United States,San Diego,California,92105,West
CA-2014-121678,2,21/11/2014,United States,Elyria,Ohio,44035,East
CA-2013-120824,2,17/6/2013,United States,Houston,Texas,77070,Central
US-2013-135209,2,1/1/2014,United States,Miami,Florida,33178,South
CA-2014-148145,3,24/3/2014,United States,Seattle,Washington,98115,West
CA-2012-103870,3,31/12/2012,United States,Murfreesboro,Tennessee,37130,South
CA-2012-111017,3,6/8/2012,United States,Saint Louis,Missouri,63116,Central
CA-2014-116988,2,30/6/2014,United States,Seattle,Washington,98105,West
US-2011-169390,2,11/2/2011,United States,New York City,New York,10024,East
CA-2013-168774,3,10/9/2013,United States,Woodbury,Minnesota,55125,Central
CA-2014-161592,3,11/4/2014,United States,Chattanooga,Tennessee,37421,South
US-2014-131961,1,12/12/2014,United States,Philadelphia,Pennsylvania,19140,East
CA-2013-102498,1,26/7/2013,United States,Lafayette,Louisiana,70506,South
CA-2012-113222,4,9/11/2012,United States,Lawrence,Indiana,46226,Central
US-2012-144771,1,4/10/2012,United States,Hillsboro,Oregon,97123,West
CA-2012-162376,2,25/11/2012,United States,Cambridge,Massachusetts,2138,East
CA-2014-128076,3,8/2/2014,United States,San Diego,California,92105,West
US-2012-163825,1,19/6/2012,United States,New York City,New York,10009,East
CA-2013-105662,3,10/5/2013,United States,Tallahassee,Florida,32303,South
CA-2014-152198,1,11/9/2014,United States,Toledo,Ohio,43615,East
CA-2013-114307,3,27/7/2013,United States,Columbia,Maryland,21044,East
CA-2013-159891,3,6/2/2013,United States,Atlanta,Georgia,30318,South
CA-2013-112578,3,3/1/2014,United States,Sacramento,California,95823,West
CA-2012-107083,3,27/11/2012,United States,Fort Worth,Texas,76106,Central
CA-2012-151722,3,9/10/2012,United States,Columbus,Ohio,43229,East
CA-2013-151148,4,14/9/2013,United States,Louisville,Colorado,80027,West
CA-2014-115882,1,18/9/2014,United States,Raleigh,North Carolina,27604,South
CA-2012-132276,3,28/2/2012,United States,New York City,New York,10024,East
CA-2013-163636,2,10/12/2013,United States,Chicago,Illinois,60623,Central
CA-2013-102813,1,4/7/2013,United States,Huntsville,Texas,77340,Central
CA-2014-135377,3,19/12/2014,United States,New York City,New York,10024,East
CA-2012-165813,2,22/3/2012,United States,Salem,Oregon,97301,West
CA-2012-133585,1,4/3/2012,United States,Houston,Texas,77070,Central
CA-2013-116911,3,21/9/2013,United States,Twin Falls,Idaho,83301,West
US-2014-129224,3,24/3/2014,United States,Knoxville,Tennessee,37918,South
CA-2014-145765,3,3/6/2014,United States,Phoenix,Arizona,85023,West
CA-2014-126914,3,20/6/2014,United States,Monroe,North Carolina,28110,South
CA-2012-169572,3,12/9/2012,United States,Richmond,Virginia,23223,South
CA-2014-162075,3,25/3/2014,United States,Houston,Texas,77041,Central
CA-2011-162992,1,21/12/2011,United States,Los Angeles,California,90008,West
CA-2013-106397,3,14/7/2013,United States,Orem,Utah,84057,West
US-2013-150140,3,11/4/2013,United States,Burlington,Vermont,5408,East
CA-2011-116666,1,10/5/2011,United States,Philadelphia,Pennsylvania,19134,East
CA-2014-148992,3,28/11/2014,United States,Chicago,Illinois,60623,Central
CA-2013-140935,1,13/11/2013,United States,Oklahoma City,Oklahoma,73120,Central
CA-2011-157644,1,1/1/2012,United States,New York City,New York,10035,East
US-2014-100398,3,24/8/2014,United States,Salt Lake City,Utah,84106,West
CA-2013-113082,3,17/9/2013,United States,Utica,New York,13501,East
US-2014-110646,3,1/11/2014,United States,Philadelphia,Pennsylvania,19134,East
CA-2014-120614,3,5/6/2014,United States,Los Angeles,California,90004,West
US-2013-140172,3,14/3/2013,United States,Jackson,Michigan,49201,Central
CA-2012-127754,3,31/7/2012,United States,Glendale,Arizona,85301,West
CA-2012-144274,2,25/11/2012,United States,Wilmington,Delaware,19805,East
CA-2012-142930,3,2/12/2012,United States,Austin,Texas,78745,Central
CA-2014-100622,3,8/11/2014,United States,Orlando,Florida,32839,South
CA-2014-117156,2,24/3/2014,United States,Reading,Pennsylvania,19601,East
CA-2012-115399,1,22/12/2012,United States,Philadelphia,Pennsylvania,19134,East
US-2011-157847,2,6/4/2011,United States,Houston,Texas,77095,Central
CA-2012-115168,3,9/6/2012,United States,Saint Charles,Missouri,63301,Central
CA-2011-109680,1,9/10/2011,United States,Indianapolis,Indiana,46203,Central
CA-2013-167983,2,25/8/2013,United States,Seattle,Washington,98115,West
CA-2012-145324,3,19/11/2012,United States,Harrisonburg,Virginia,22801,South
CA-2012-153423,3,27/6/2012,United States,Rochester,New York,14609,East
US-2014-132675,3,29/9/2014,United States,Sandy Springs,Georgia,30328,South
CA-2011-153808,2,10/4/2011,United States,Los Angeles,California,90004,West
US-2013-112396,3,13/2/2013,United States,San Francisco,California,94110,West
CA-2011-141173,2,20/11/2011,United States,Minneapolis,Minnesota,55407,Central
CA-2014-156664,3,24/12/2014,United States,Columbus,Ohio,43229,East
CA-2012-140718,1,4/7/2012,United States,Raleigh,North Carolina,27604,South
CA-2011-119977,2,13/10/2011,United States,New York City,New York,10011,East
US-2012-115343,1,25/9/2012,United States,Philadelphia,Pennsylvania,19143,East
CA-2014-163671,3,31/12/2014,United States,Meridian,Idaho,83642,West
CA-2014-135909,3,21/10/2014,United States,Sacramento,California,95823,West
US-2014-114356,3,27/8/2014,United States,Charlotte,North Carolina,28205,South
CA-2012-125934,3,18/9/2012,United States,Paterson,New Jersey,7501,East
CA-2012-158148,3,26/12/2012,United States,Arlington,Virginia,22204,South
CA-2011-120411,1,23/9/2011,United States,Chicago,Illinois,60653,Central
CA-2013-158260,3,9/11/2013,United States,San Diego,California,92037,West
CA-2014-101805,3,7/12/2014,United States,Seattle,Washington,98105,West
US-2011-105137,4,10/10/2011,United States,Columbus,Ohio,43229,East
CA-2014-142489,2,17/11/2014,United States,Houston,Texas,77095,Central
US-2013-141264,3,20/8/2013,United States,Irving,Texas,75061,Central
CA-2014-126928,3,24/9/2014,United States,Morristown,New Jersey,7960,East
US-2012-107944,1,25/3/2012,United States,Los Angeles,California,90008,West
CA-2013-135594,2,4/7/2013,United States,Aurora,Illinois,60505,Central
US-2014-115252,3,26/10/2014,United States,Durham,North Carolina,27707,South
CA-2011-107398,3,30/8/2011,United States,Columbus,Ohio,43229,East
CA-2011-169642,2,30/7/2011,United States,Los Angeles,California,90036,West
CA-2014-103968,3,8/12/2014,United States,Stockton,California,95207,West
CA-2013-147256,2,22/10/2013,United States,Columbia,Missouri,65203,Central
CA-2013-162159,1,19/9/2013,United States,Columbus,Georgia,31907,South
CA-2012-111038,3,6/12/2012,United States,San Diego,California,92037,West
CA-2011-124723,3,12/8/2011,United States,Texas City,Texas,77590,Central
CA-2013-167241,3,23/8/2013,United States,Los Angeles,California,90004,West
CA-2012-163237,2,9/8/2012,United States,Springfield,Virginia,22153,South
CA-2013-150483,3,5/6/2013,United States,Decatur,Illinois,62521,Central
US-2013-126431,4,2/7/2013,United States,New York City,New York,10009,East
CA-2013-139934,1,21/12/2013,United States,San Francisco,California,94110,West
CA-2012-109603,3,1/2/2012,United States,Moreno Valley,California,92553,West
CA-2014-160661,3,2/11/2014,United States,Everett,Massachusetts,2149,East
CA-2014-102610,3,9/11/2014,United States,Chattanooga,Tennessee,37421,South
US-2013-144057,3,14/5/2013,United States,Austin,Texas,78745,Central
CA-2011-160276,3,8/4/2011,United States,Virginia Beach,Virginia,23464,South
CA-2011-132983,3,3/5/2011,United States,Jamestown,New York,14701,East
CA-2013-145709,3,9/10/2013,United States,Coral Gables,Florida,33134,South
CA-2014-133928,3,18/6/2014,United States,Hickory,North Carolina,28601,South
CA-2013-168032,3,3/2/2013,United States,Rockford,Illinois,61107,Central
CA-2012-143616,2,29/9/2012,United States,Seattle,Washington,98103,West
US-2012-168704,3,17/4/2012,United States,Huntsville,Texas,77340,Central
CA-2014-143252,3,25/12/2014,United States,Milwaukee,Wisconsin,53209,Central
CA-2013-102134,3,20/3/2013,United States,Green Bay,Wisconsin,54302,Central
CA-2014-130036,4,28/8/2014,United States,Philadelphia,Pennsylvania,19120,East
CA-2012-134117,2,19/12/2012,United States,Los Angeles,California,90008,West
CA-2011-130918,2,24/8/2011,United States,North Miami,Florida,33161,South
CA-2013-159023,1,6/11/2013,United States,Portland,Oregon,97206,West
CA-2014-111717,3,17/10/2014,United States,Aurora,Illinois,60505,Central
CA-2011-154592,1,8/12/2011,United States,San Francisco,California,94109,West
CA-2011-128622,2,17/11/2011,United States,San Francisco,California,94110,West
CA-2014-148355,3,29/12/2014,United States,New Bedford,Massachusetts,2740,East
CA-2011-132913,1,26/12/2011,United States,San Diego,California,92037,West
CA-2014-150910,3,29/12/2014,United States,Jackson,Tennessee,38301,South
CA-2011-156790,2,10/8/2011,United States,Jacksonville,Florida,32216,South
CA-2011-126480,3,24/9/2011,United States,San Diego,California,92024,West
CA-2014-105620,1,29/12/2014,United States,Hialeah,Florida,33012,South
CA-2014-150266,3,1/12/2014,United States,Houston,Texas,77070,Central
CA-2013-157280,1,8/11/2013,United States,Virginia Beach,Virginia,23464,South
CA-2014-106691,3,13/11/2014,United States,Houston,Texas,77070,Central
CA-2013-134180,3,8/11/2013,United States,Philadelphia,Pennsylvania,19120,East
CA-2011-166730,1,1/1/2012,United States,Memphis,Tennessee,38109,South
CA-2014-157469,3,8/12/2014,United States,Lakewood,Ohio,44107,East
CA-2014-122308,3,29/3/2014,United States,New York City,New York,10011,East
US-2011-149034,1,21/11/2011,United States,Philadelphia,Pennsylvania,19120,East
CA-2014-159226,2,28/4/2014,United States,Los Angeles,California,90008,West
CA-2014-156622,1,27/11/2014,United States,Dallas,Texas,75220,Central
CA-2011-119529,2,5/11/2011,United States,Orange,New Jersey,7050,East
CA-2012-150413,2,24/10/2012,United States,Dallas,Texas,75220,Central
CA-2011-108182,2,11/2/2011,United States,Romeoville,Illinois,60441,Central
CA-2013-110898,3,13/3/2013,United States,Chicago,Illinois,60623,Central
CA-2012-123092,3,7/12/2012,United States,Jacksonville,North Carolina,28540,South
US-2012-128587,3,30/12/2012,United States,Springfield,Missouri,65807,Central
US-2014-139577,3,7/10/2014,United States,San Francisco,California,94110,West
CA-2014-159100,3,22/10/2014,United States,Columbia,Tennessee,38401,South
CA-2011-109043,1,17/8/2011,United States,Hollywood,Florida,33021,South
US-2014-116491,1,14/11/2014,United States,Dallas,Texas,75081,Central
CA-2014-122763,4,21/3/2014,United States,Houston,Texas,77041,Central
CA-2014-137785,3,18/5/2014,United States,Philadelphia,Pennsylvania,19140,East
CA-2011-133389,4,22/6/2011,United States,Phoenix,Arizona,85023,West
CA-2011-103807,3,9/12/2011,United States,Sandy Springs,Georgia,30328,South
CA-2012-102855,4,6/4/2012,United States,Spokane,Washington,99207,West
CA-2014-107825,4,19/11/2014,United States,Milwaukee,Wisconsin,53209,Central
CA-2014-106047,3,19/7/2014,United States,Fairfield,Ohio,45014,East
CA-2014-127803,3,24/5/2014,United States,Huntsville,Alabama,35810,South
CA-2012-137071,1,21/12/2012,United States,Houston,Texas,77036,Central
CA-2013-121447,1,22/2/2013,United States,New York City,New York,10011,East
CA-2014-143084,3,23/3/2014,United States,Los Angeles,California,90008,West
CA-2013-131639,3,24/12/2013,United States,Carlsbad,New Mexico,88220,West
CA-2013-161361,2,29/3/2013,United States,Pocatello,Idaho,83201,West
CA-2011-100706,2,18/12/2011,United States,Springfield,Virginia,22153,South
CA-2012-129525,3,20/11/2012,United States,Toledo,Ohio,43615,East
US-2013-141880,1,24/8/2013,United States,Fort Collins,Colorado,80525,West
CA-2012-165799,1,2/7/2012,United States,New York City,New York,10024,East
CA-2013-102127,3,3/7/2013,United States,New York City,New York,10035,East
US-2013-152415,3,23/9/2013,United States,Marlborough,Massachusetts,1752,East
CA-2011-138198,3,23/7/2011,United States,New Rochelle,New York,10801,East
CA-2014-128041,4,2/9/2014,United States,Seattle,Washington,98103,West
CA-2014-105823,3,27/6/2014,United States,Detroit,Michigan,48227,Central
CA-2011-152268,3,7/9/2011,United States,Fayetteville,Arkansas,72701,South
CA-2012-148873,3,5/10/2012,United States,Quincy,Illinois,62301,Central
CA-2012-166492,1,10/4/2012,United States,New York City,New York,10035,East
CA-2014-157420,4,22/11/2014,United States,Houston,Texas,77095,Central
CA-2013-117121,3,22/12/2013,United States,Detroit,Michigan,48205,Central
CA-2011-138177,3,24/9/2011,United States,Chandler,Arizona,85224,West
CA-2011-114335,3,3/10/2011,United States,Hollywood,Florida,33021,South
CA-2012-168760,2,26/9/2012,United States,Los Angeles,California,90049,West
CA-2013-168830,3,14/11/2013,United States,San Francisco,California,94122,West
CA-2014-137463,2,21/12/2014,United States,Sunnyvale,California,94086,West
CA-2011-124513,3,25/9/2011,United States,New York City,New York,10011,East
